symbol,month,return
HSBA.L,2019-01-01,-0.012443942724391676
LSEG.L,2019-01-01,0.11980515827331042
NG.L,2019-01-01,0.07679626506334632
RIO.L,2019-01-01,0.11569563594242314
SHEL.L,2019-01-01,0.02334419981299907
ULVR.L,2019-01-01,-0.03064607684871231
VOD.L,2019-01-01,-0.09833628107986728
^FTSE,2019-01-01,0.03516457874636522
AZN.L,2019-02-01,0.10434606804237354
BATS.L,2019-02-01,0.026261769824822475
BP.L,2019-02-01,0.02726416519934819
DGE.L,2019-02-01,0.004216089070211396
GSK.L,2019-02-01,0.013763241664861257
HSBA.L,2019-02-01,-0.04129842785970617
LSEG.L,2019-02-01,-0.01584874938194116
NG.L,2019-02-01,0.02713677681880447
RIO.L,2019-02-01,0.03484803675093468
SHEL.L,2019-02-01,-0.0051596062001967305
ULVR.L,2019-02-01,0.005963457629683043
VOD.L,2019-02-01,-0.03152080160633307
^FTSE,2019-02-01,0.015067688331332443
AZN.L,2019-03-01,-6.517379157472108e-4
BATS.L,2019-03-01,0.14674634128038005
BP.L,2019-03-01,0.044109850185167956
DGE.L,2019-03-01,0.07423051515772959
GSK.L,2019-03-01,0.06427137588902936
HSBA.L,2019-03-01,0.01682589114346946
LSEG.L,2019-03-01,0.05272310789435446
NG.L,2019-03-01,0.003414664354001433
RIO.L,2019-03-01,0.02913452824122292
SHEL.L,2019-03-01,0.026875393443119674
ULVR.L,2019-03-01,0.09217493631738183
VOD.L,2019-03-01,0.04028579273709891
^FTSE,2019-03-01,0.028495925481334006
AZN.L,2019-04-01,-0.06899310492421394
BATS.L,2019-04-01,-0.06600058941582052
BP.L,2019-04-01,8.949918063125364e-4
DGE.L,2019-04-01,0.029979456633247553
GSK.L,2019-04-01,-0.0147630310237222
HSBA.L,2019-04-01,0.06791240844903772
LSEG.L,2019-04-01,0.05387903596420566
NG.L,2019-04-01,-0.0174291549932154
RIO.L,2019-04-01,8.964632860747824e-4
SHEL.L,2019-04-01,0.01500991164657804
ULVR.L,2019-04-01,0.05801174596976902
VOD.L,2019-04-01,0.015614236451282003
^FTSE,2019-04-01,0.01891547358597315
AZN.L,2019-05-01,0.018514344274243057
BATS.L,2019-05-01,-0.08004285129693504
BP.L,2019-05-01,-0.0342454393679455
DGE.L,2019-05-01,0.028055013469566507
GSK.L,2019-05-01,-0.02977994991868783
HSBA.L,2019-05-01,-0.03341658381808245
LSEG.L,2019-05-01,0.052532838277847924
NG.L,2019-05-01,-0.05282483516327735
RIO.L,2019-05-01,0.015886610347726798
SHEL.L,2019-05-01,0.004626624507652438
ULVR.L,2019-05-01,0.03789609387173707
VOD.L,2019-05-01,-0.09276418893831034
^FTSE,2019-05-01,-0.03518905624802825
AZN.L,2019-06-01,0.09868658940030021
BATS.L,2019-06-01,-0.003812595128331735
BP.L,2019-06-01,0.01561565962913862
DGE.L,2019-06-01,0.0174384832926386
GSK.L,2019-06-01,0.03196536026789946
HSBA.L,2019-06-01,0.018126706512640093
LSEG.L,2019-06-01,0.03751617843469616
NG.L,2019-06-01,0.05281824287954533
RIO.L,2019-06-01,0.07309201506861479
SHEL.L,2019-06-01,0.044310110069054366
ULVR.L,2019-06-01,0.011817553778464602
VOD.L,2019-06-01,-4.929230101943694e-4
^FTSE,2019-06-01,0.03618609242619121
AZN.L,2019-07-01,0.0923688296172557
BATS.L,2019-07-01,0.0712456691356075
BP.L,2019-07-01,-0.0053009615060227
DGE.L,2019-07-01,0.017429829160523755
GSK.L,2019-07-01,0.07688597484743612
HSBA.L,2019-07-01,-3.0457882331201477e-4
LSEG.L,2019-07-01,0.18880175053434592
NG.L,2019-07-01,0.010118656173413685
RIO.L,2019-07-01,-0.038110995903496606
SHEL.L,2019-07-01,0.008323178262304888
ULVR.L,2019-07-01,0.01238599427894259
VOD.L,2019-07-01,0.14887839792812851
^FTSE,2019-07-01,0.021476366728235663
AZN.L,2019-08-01,0.035851270422027993
BATS.L,2019-08-01,-0.02469282244806926
BP.L,2019-08-01,-0.08689585270162176
DGE.L,2019-08-01,0.017399845413317426
GSK.L,2019-08-01,0.0054143444443155875
HSBA.L,2019-08-01,-0.10460155624703511
LSEG.L,2019-08-01,0.048344777083113855
NG.L,2019-08-01,0.01667870501933755
RIO.L,2019-08-01,-0.12373606695427246
SHEL.L,2019-08-01,-0.13083908137951686
ULVR.L,2019-08-01,0.04747089856984779
VOD.L,2019-08-01,0.0338039486303889
^FTSE,2019-08-01,-0.051329315929574765
AZN.L,2019-09-01,-0.007819384268491226
BATS.L,2019-09-01,0.043319108618899656
BP.L,2019-09-01,0.030711398324712376
DGE.L,2019-09-01,-0.04988966512608846
GSK.L,2019-09-01,0.01909655827887657
HSBA.L,2019-09-01,0.05461886196098387
LSEG.L,2019-09-01,0.049652594776714715
NG.L,2019-09-01,0.026892084322674502
RIO.L,2019-09-01,0.014237088513339947
SHEL.L,2019-09-01,0.046579748940540164
ULVR.L,2019-09-01,-0.06069680915349383
VOD.L,2019-09-01,0.04262380416060128
^FTSE,2019-09-01,0.027506967729252735
AZN.L,2019-10-01,0.032518619954685135
BATS.L,2019-10-01,-0.10694170844658923
BP.L,2019-10-01,-0.052743597066385144
DGE.L,2019-10-01,-0.05187778595679661
GSK.L,2019-10-01,0.013663247090894533
HSBA.L,2019-10-01,-0.06879546049940952
LSEG.L,2019-10-01,-0.049652594776714805
NG.L,2019-10-01,0.021759349845879006
RIO.L,2019-10-01,-0.04743675948850398
SHEL.L,2019-10-01,-0.06543359780450794
ULVR.L,2019-10-01,-0.05617576160231097
VOD.L,2019-10-01,-0.028806002374744524
^FTSE,2019-10-01,-0.021806779800917477
AZN.L,2019-11-01,-0.005749038337511725
BATS.L,2019-11-01,0.12442238152042473
BP.L,2019-11-01,-0.018620834166951705
DGE.L,2019-11-01,1.580148272192926e-4
GSK.L,2019-11-01,-0.008153933163343676
HSBA.L,2019-11-01,-0.011558589259914032
LSEG.L,2019-11-01,-0.011861900233052834
NG.L,2019-11-01,-0.012788509284948266
RIO.L,2019-11-01,0.04565336908754828
SHEL.L,2019-11-01,-0.009747975238338384
ULVR.L,2019-11-01,-0.00967372335732421
VOD.L,2019-11-01,-0.02576547773564053
^FTSE,2019-11-01,0.013443267950799385
AZN.L,2019-12-01,0.019781582450712324
BATS.L,2019-12-01,0.054686144827635216
BP.L,2019-12-01,-0.01807149059971809
DGE.L,2019-12-01,0.011153952098971479
GSK.L,2019-12-01,0.01415243157127536
HSBA.L,2019-12-01,0.026709399515445313
LSEG.L,2019-12-01,0.12023765820621353
NG.L,2019-12-01,0.059559459813388824
RIO.L,2019-12-01,0.06930200099239195
SHEL.L,2019-12-01,0.010796235855114987
ULVR.L,2019-12-01,-0.05097165544600678
VOD.L,2019-12-01,-0.04398927196346466
^FTSE,2019-12-01,0.0263164114781749
AZN.L,2020-01-01,-0.02435083811415194
BATS.L,2020-01-01,0.0382503896310159
BP.L,2020-01-01,-0.03210427517634457
DGE.L,2020-01-01,-0.06136694048523765
GSK.L,2020-01-01,0.0028066772515788936
HSBA.L,2020-01-01,-0.07015235807647681
LSEG.L,2020-01-01,0.011035754685949199
NG.L,2020-01-01,0.06309469035861306
RIO.L,2020-01-01,-0.09766681286328992
SHEL.L,2020-01-01,-0.11389800165369708
ULVR.L,2020-01-01,0.04120373909209495
VOD.L,2020-01-01,0.017159171649185147
^FTSE,2020-01-01,-0.03458572222566676
AZN.L,2020-02-01,-0.08848063873686501
BATS.L,2020-02-01,-0.09196501122823535
BP.L,2020-02-01,-0.1420620170024756
DGE.L,2020-02-01,-0.08462515282643118
GSK.L,2020-02-01,-0.13259280373713764
HSBA.L,2020-02-01,-0.05188472705478777
LSEG.L,2020-02-01,-0.033743246195372195
NG.L,2020-02-01,-0.023132884601749844
RIO.L,2020-02-01,-0.12392315420616218
SHEL.L,2020-02-01,-0.18250149279186115
ULVR.L,2020-02-01,-0.08349937767003558
VOD.L,2020-02-01,-0.10543502010025226
^FTSE,2020-02-01,-0.10182875715592662
AZN.L,2020-03-01,0.060261015692438226
BATS.L,2020-03-01,-0.10415918040703796
BP.L,2020-03-01,-0.14057014272635973
DGE.L,2020-03-01,-0.06691592695412417
GSK.L,2020-03-01,-0.03094361143909865
HSBA.L,2020-03-01,-0.14265313265548482
LSEG.L,2020-03-01,-0.03985444002214659
NG.L,2020-03-01,-0.037528990277311
RIO.L,2020-03-01,0.03061852399462277
SHEL.L,2020-03-01,-0.1577081285521351
ULVR.L,2020-03-01,-0.02292238843509405
VOD.L,2020-03-01,-0.1731350462522401
^FTSE,2020-03-01,-0.14858415220061905
AZN.L,2020-04-01,0.1426019603350532
BATS.L,2020-04-01,0.11022350158251919
BP.L,2020-04-01,-0.09470018897883714
DGE.L,2020-04-01,0.061295486900216856
GSK.L,2020-04-01,0.09226834150327816
HSBA.L,2020-04-01,-0.10249025762920039
LSEG.L,2020-04-01,0.023953942400641623
NG.L,2020-04-01,-0.013614419749833469
RIO.L,2020-04-01,-0.009185585743348374
SHEL.L,2020-04-01,-0.06853997530992384
ULVR.L,2020-04-01,0.006481297305818988
VOD.L,2020-04-01,-0.007639763750204624
^FTSE,2020-04-01,0.03961396392852983
AZN.L,2020-05-01,0.030531038380852735
BATS.L,2020-05-01,0.03477225222462778
BP.L,2020-05-01,-0.02348879097557546
DGE.L,2020-05-01,0.014619717209226512
GSK.L,2020-05-01,0.006616431754777303
HSBA.L,2020-05-01,-0.10238407040192743
LSEG.L,2020-05-01,0.07416556268768136
NG.L,2020-05-01,-0.008388030490929605
RIO.L,2020-05-01,0.1574988554289373
SHEL.L,2020-05-01,-0.0508358375978987
ULVR.L,2020-05-01,0.05464472494841174
VOD.L,2020-05-01,0.17075152031560753
^FTSE,2020-05-01,0.029289591947751478
AZN.L,2020-06-01,-0.018705244633065166
BATS.L,2020-06-01,-0.027011428823070404
BP.L,2020-06-01,0.004731025904172562
DGE.L,2020-06-01,-0.03984430425206329
GSK.L,2020-06-01,-0.02128006965415091
HSBA.L,2020-06-01,0.022707158825396985
LSEG.L,2020-06-01,0.04003455959759878
NG.L,2020-06-01,0.06602231388468531
RIO.L,2020-06-01,0.05327393406266215
SHEL.L,2020-06-01,0.021837293608602697
ULVR.L,2020-06-01,0.005295253981318379
VOD.L,2020-06-01,-0.031473699251661415
^FTSE,2020-06-01,0.01520490091951978
AZN.L,2020-07-01,0.012860995899307238
BATS.L,2020-07-01,-0.20663704064573732
BP.L,2020-07-01,-0.11018275131473684
DGE.L,2020-07-01,0.04359997765658197
GSK.L,2020-07-01,-0.06748399946516526
HSBA.L,2020-07-01,-0.10108503069324512
LSEG.L,2020-07-01,0.01496293055656999
NG.L,2020-07-01,-0.09376058279922996
RIO.L,2020-07-01,0.01440416451568369
SHEL.L,2020-07-01,-0.1375577860979506
ULVR.L,2020-07-01,0.0488448295243306
VOD.L,2020-07-01,-0.10893650182906982
^FTSE,2020-07-01,-0.045070879123587974
AZN.L,2020-08-01,-0.022446414251776486
BATS.L,2020-08-01,0.0031638377417401897
BP.L,2020-08-01,-0.0404800286312064
DGE.L,2020-08-01,-0.10973350319330258
GSK.L,2020-08-01,-0.038368666825109254
HSBA.L,2020-08-01,-0.035848221672758744
LSEG.L,2020-08-01,0.036596046518185425
NG.L,2020-08-01,-0.06563473326176783
RIO.L,2020-08-01,0.00456594834927055
SHEL.L,2020-08-01,-0.013186272157444473
ULVR.L,2020-08-01,-0.02493711168865069
VOD.L,2020-08-01,-0.036303614001321684
^FTSE,2020-08-01,0.011094975045453015
AZN.L,2020-09-01,0.013931669586684584
BATS.L,2020-09-01,0.09234442455094916
BP.L,2020-09-01,-0.15971740793092518
DGE.L,2020-09-01,0.0544760800711651
GSK.L,2020-09-01,-0.013679911325659032
HSBA.L,2020-09-01,-0.09077705671917802
LSEG.L,2020-09-01,0.008599097732279678
NG.L,2020-09-01,0.05379230955998372
RIO.L,2020-09-01,0.004413046307483169
SHEL.L,2020-09-01,-0.13824074459262994
ULVR.L,2020-09-01,0.06845446058468671
VOD.L,2020-09-01,-0.08186888096115197
^FTSE,2020-09-01,-0.016484307498229694
AZN.L,2020-10-01,-0.08523963460179872
BATS.L,2020-10-01,-0.1260906203885551
BP.L,2020-10-01,-0.13581762268844114
DGE.L,2020-10-01,-0.05866884003582009
GSK.L,2020-10-01,-0.11690533119103393
HSBA.L,2020-10-01,0.07366953352188112
LSEG.L,2020-10-01,-0.0697494053394944
NG.L,2020-10-01,0.032289436625557305
RIO.L,2020-10-01,-0.0662655723289593
SHEL.L,2020-10-01,0.0015550651714105123
ULVR.L,2020-10-01,-0.08100320586095351
VOD.L,2020-10-01,0.003111361338130748
^FTSE,2020-10-01,-0.05048528114630419
AZN.L,2020-11-01,0.005009440791270924
BATS.L,2020-11-01,0.07531811111682538
BP.L,2020-11-01,0.2310326670798671
DGE.L,2020-11-01,0.14189973411167114
GSK.L,2020-11-01,0.05893497482422037
HSBA.L,2020-11-01,0.17920995711839088
LSEG.L,2020-11-01,-0.02099684506778026
NG.L,2020-11-01,-0.07976206057688855
RIO.L,2020-11-01,0.10389060823468219
SHEL.L,2020-11-01,0.2752790237787967
ULVR.L,2020-11-01,0.03721870468653072
VOD.L,2020-11-01,0.18296871688462044
^FTSE,2020-11-01,0.1164653881760523
AZN.L,2020-12-01,-0.06360798143161776
BATS.L,2020-12-01,0.02580493167477302
BP.L,2020-12-01,0.028462579531742322
DGE.L,2020-12-01,-6.947023769392196e-4
GSK.L,2020-12-01,-0.0206494537972714
HSBA.L,2020-12-01,-0.024509048361696838
LSEG.L,2020-12-01,0.10550841817261943
NG.L,2020-12-01,0.01937744309281905
RIO.L,2020-12-01,0.12360444165024868
SHEL.L,2020-12-01,0.02070918364321208
ULVR.L,2020-12-01,-0.039947219907303357
VOD.L,2020-12-01,-0.02209847459222539
^FTSE,2020-12-01,0.030536572701127
AZN.L,2021-01-01,0.022545618170041404
BATS.L,2021-01-01,-0.01882454743364323
BP.L,2021-01-01,0.06348307152832475
DGE.L,2021-01-01,0.02437039548993078
GSK.L,2021-01-01,0.011115218038142407
HSBA.L,2021-01-01,0.01024158636998786
LSEG.L,2021-01-01,-0.03640050548815765
NG.L,2021-01-01,-0.017493286842426497
RIO.L,2021-01-01,0.02152168346571352
SHEL.L,2021-01-01,0.030505177366836677
ULVR.L,2021-01-01,-0.03522183799985425
VOD.L,2021-01-01,0.03173828721473336
^FTSE,2021-01-01,-0.008237534924048736
AZN.L,2021-02-01,-0.07548715809669451
BATS.L,2021-02-01,-0.0669121035634491
BP.L,2021-02-01,0.07206941904088485
DGE.L,2021-02-01,-0.047297379563902696
GSK.L,2021-02-01,-0.13042744705786774
HSBA.L,2021-02-01,0.10752678977949903
LSEG.L,2021-02-01,0.10192375851700106
NG.L,2021-02-01,-0.0526564620928679
RIO.L,2021-02-01,0.10164994800028385
SHEL.L,2021-02-01,0.07687812719841702
ULVR.L,2021-02-01,-0.1272476158903409
VOD.L,2021-02-01,-0.022847866788799902
^FTSE,2021-02-01,0.011775869801232776
AZN.L,2021-03-01,0.04256550817141377
BATS.L,2021-03-01,0.11000549469735053
BP.L,2021-03-01,0.009891062418188873
DGE.L,2021-03-01,0.06103240021199702
GSK.L,2021-03-01,0.07846526738760443
HSBA.L,2021-03-01,-0.006822046632728179
LSEG.L,2021-03-01,-0.32633458773406354
NG.L,2021-03-01,0.06899292206709683
RIO.L,2021-03-01,-0.10820538012386248
SHEL.L,2021-03-01,-0.021689657015047322
ULVR.L,2021-03-01,0.08298495842469701
VOD.L,2021-03-01,0.07770737328237148
^FTSE,2021-03-01,0.034890285268497634
AZN.L,2021-04-01,0.06257881822945453
BATS.L,2021-04-01,-0.03372735918173553
BP.L,2021-04-01,0.02794474182808033
DGE.L,2021-04-01,0.08385645263220765
GSK.L,2021-04-01,0.03928065667257883
HSBA.L,2021-04-01,0.06760574701461029
LSEG.L,2021-04-01,0.06424668741339046
NG.L,2021-04-01,0.05253087788757671
RIO.L,2021-04-01,0.0905488369330189
SHEL.L,2021-04-01,-0.0351268888721221
ULVR.L,2021-04-01,0.04235941778334238
VOD.L,2021-04-01,0.03662746658472527
^FTSE,2021-04-01,0.03745116760764544
AZN.L,2021-05-01,0.04200868957908455
BATS.L,2021-05-01,0.011492126674534265
BP.L,2021-05-01,0.010458799333187196
DGE.L,2021-05-01,0.04598851127182296
GSK.L,2021-05-01,0.003600439431084762
HSBA.L,2021-05-01,0.005505824448069697
LSEG.L,2021-05-01,0.023241385945582706
NG.L,2021-05-01,0.030924681748117796
RIO.L,2021-05-01,-0.0019769834745819257
SHEL.L,2021-05-01,-0.014227455215108844
ULVR.L,2021-05-01,-0.001091203634389248
VOD.L,2021-05-01,-0.06414862310446423
^FTSE,2021-05-01,0.007547031810445962
AZN.L,2021-06-01,0.0761918392166566
BATS.L,2021-06-01,0.0315642301878841
BP.L,2021-06-01,0.02849746789494547
DGE.L,2021-06-01,0.016606425008148247
GSK.L,2021-06-01,0.054435058796418724
HSBA.L,2021-06-01,-0.08715102573385307
LSEG.L,2021-06-01,0.050963164714570616
NG.L,2021-06-01,-0.01947771848458581
RIO.L,2021-06-01,-0.01914645613918235
SHEL.L,2021-06-01,0.07251426382445818
ULVR.L,2021-06-01,9.457065264010785e-4
VOD.L,2021-06-01,-0.055481290027460425
^FTSE,2021-06-01,0.002119459721897674
AZN.L,2021-07-01,-0.04897429146647598
BATS.L,2021-07-01,-0.04342470864134018
BP.L,2021-07-01,-0.08545399624763224
DGE.L,2021-07-01,0.03114811382126638
GSK.L,2021-07-01,-0.0011278551121736641
HSBA.L,2021-07-01,-0.048736256489889364
LSEG.L,2021-07-01,-0.06211569895583177
NG.L,2021-07-01,0.003577416163407957
RIO.L,2021-07-01,0.02522950398213954
SHEL.L,2021-07-01,-0.0024913796545941785
ULVR.L,2021-07-01,-0.018970488000645814
VOD.L,2021-07-01,-0.04345584613535639
^FTSE,2021-07-01,-7.391996505248165e-4
AZN.L,2021-08-01,0.029398447270098278
BATS.L,2021-08-01,0.01793194755983141
BP.L,2021-08-01,0.026571931910321898
DGE.L,2021-08-01,-0.02153177545352307
GSK.L,2021-08-01,0.03085359297999598
HSBA.L,2021-08-01,-0.028587494655565728
LSEG.L,2021-08-01,0.060388464079821375
NG.L,2021-08-01,0.01844166307356003
RIO.L,2021-08-01,-0.12473008585391504
SHEL.L,2021-08-01,-0.007953501275765835
ULVR.L,2021-08-01,-0.02552670867441337
VOD.L,2021-08-01,0.048552412905159534
^FTSE,2021-08-01,0.012351823322129071
AZN.L,2021-09-01,0.0508351941188516
BATS.L,2021-09-01,-0.04668962693933606
BP.L,2021-09-01,0.13626373880120654
DGE.L,2021-09-01,0.03155181199817018
GSK.L,2021-09-01,-0.04076513863547838
HSBA.L,2021-09-01,0.009919564811047126
LSEG.L,2021-09-01,-0.06571229391688771
NG.L,2021-09-01,-0.06212637802848953
RIO.L,2021-09-01,-0.09107360879778402
SHEL.L,2021-09-01,0.14500820249397914
ULVR.L,2021-09-01,-0.010184969825816409
VOD.L,2021-09-01,-0.0736538486539267
^FTSE,2021-09-01,-0.004688176731414969
AZN.L,2021-10-01,0.015067821953178991
BATS.L,2021-10-01,-0.02232894539688756
BP.L,2021-10-01,0.028676764696092264
DGE.L,2021-10-01,0.007184538108467306
GSK.L,2021-10-01,0.07214181008794013
HSBA.L,2021-10-01,0.1239032082496771
LSEG.L,2021-10-01,-0.04811916706776657
NG.L,2021-10-01,0.05583870408752696
RIO.L,2021-10-01,-0.07455414839799206
SHEL.L,2021-10-01,0.015587895349913717
ULVR.L,2021-10-01,-0.023494816877240792
VOD.L,2021-10-01,-0.047537629654289454
^FTSE,2021-10-01,0.021112232816301566
AZN.L,2021-11-01,-0.0942552445815621
BATS.L,2021-11-01,-0.006500530937626758
BP.L,2021-11-01,-0.07317737113548786
DGE.L,2021-11-01,0.04508587995232565
GSK.L,2021-11-01,0.010963408711474582
HSBA.L,2021-11-01,-0.05147223861979666
LSEG.L,2021-11-01,-0.0879849318570694
NG.L,2021-11-01,0.073359282728164
RIO.L,2021-11-01,0.01122925316215296
SHEL.L,2021-11-01,-0.06375714140635243
ULVR.L,2021-11-01,-0.01354501786285386
VOD.L,2021-11-01,0.012274761029076795
^FTSE,2021-11-01,-0.024915445754857084
AZN.L,2021-12-01,0.04743149486016959
BATS.L,2021-12-01,0.07755593536360125
BP.L,2021-12-01,0.015397739858169815
DGE.L,2021-12-01,0.06038472658442098
GSK.L,2021-12-01,0.05212581789157387
HSBA.L,2021-12-01,0.06753712275142634
LSEG.L,2021-12-01,0.06374992288429762
NG.L,2021-12-01,0.051658971569512796
RIO.L,2021-12-01,0.0589397098776791
SHEL.L,2021-12-01,0.028012348760260562
ULVR.L,2021-12-01,0.022167836402649844
VOD.L,2021-12-01,0.026355458964859448
^FTSE,2021-12-01,0.04500898141678518
AZN.L,2022-01-01,-0.007054213983582405
BATS.L,2022-01-01,0.14609628470624758
BP.L,2022-01-01,0.14690607216706897
DGE.L,2022-01-01,-0.08072434208572273
GSK.L,2022-01-01,0.022403688181517358
HSBA.L,2022-01-01,0.16209541828311982
LSEG.L,2022-01-01,0.04099512007735622
NG.L,2022-01-01,0.018510367974179803
RIO.L,2022-01-01,0.05816854717219851
SHEL.L,2022-01-01,0.1512396866720274
ULVR.L,2022-01-01,-0.040869455226010334
VOD.L,2022-01-01,0.14687071530687473
^FTSE,2022-01-01,0.010761830710017762
AZN.L,2022-02-01,0.050183239447796554
BATS.L,2022-02-01,0.030508239877747305
BP.L,2022-02-01,-0.05149292207698187
DGE.L,2022-02-01,6.168683257254235e-4
GSK.L,2022-02-01,-0.061059300974613456
HSBA.L,2022-02-01,-0.024948687108228413
LSEG.L,2022-02-01,-0.09373247257810899
NG.L,2022-02-01,0.046334745477063094
RIO.L,2022-02-01,0.1105351796859815
SHEL.L,2022-02-01,0.044362198293207346
ULVR.L,2022-02-01,-0.010785519557989487
VOD.L,2022-02-01,0.010862311733152859
^FTSE,2022-02-01,-8.175595724348449e-4
AZN.L,2022-03-01,0.1119398161144205
BATS.L,2022-03-01,-0.020586098154888436
BP.L,2022-03-01,0.03194234864211174
DGE.L,2022-03-01,0.03650663148564402
GSK.L,2022-03-01,0.06379376988769662
HSBA.L,2022-03-01,0.021052797275850837
LSEG.L,2022-03-01,0.19205998800517216
NG.L,2022-03-01,0.03612760969735391
RIO.L,2022-03-01,0.049470083471423655
SHEL.L,2022-03-01,0.0669284987438113
ULVR.L,2022-03-01,-0.08099964358131596
VOD.L,2022-03-01,-0.05151774835347406
^FTSE,2022-03-01,0.007666711871731994
AZN.L,2022-04-01,0.05342299901106689
BATS.L,2022-04-01,0.04812672533478808
BP.L,2022-04-01,0.04225409996855502
DGE.L,2022-04-01,0.03933516887796568
GSK.L,2022-04-01,0.0870417994672542
HSBA.L,2022-04-01,-0.04695517493181393
LSEG.L,2022-04-01,-0.006208541800665854
NG.L,2022-04-01,0.01825625779684961
RIO.L,2022-04-01,-0.06365087448851285
SHEL.L,2022-04-01,0.03013199656047537
ULVR.L,2022-04-01,0.07363233984324073
VOD.L,2022-04-01,-0.026789468605116218
^FTSE,2022-04-01,0.0038378966228901344
AZN.L,2022-05-01,-0.022136921949620764
BATS.L,2022-05-01,0.04377715211536262
BP.L,2022-05-01,0.10361097010950347
DGE.L,2022-05-01,-0.08935553738367519
GSK.L,2022-05-01,-0.03639723799694007
HSBA.L,2022-05-01,0.061316608815541136
LSEG.L,2022-05-01,-0.06713575882815508
NG.L,2022-05-01,-0.0194511405595691
RIO.L,2022-05-01,0.007681616367726172
SHEL.L,2022-05-01,0.0896045203619835
ULVR.L,2022-05-01,0.028207811880784334
VOD.L,2022-05-01,0.07174249062850417
^FTSE,2022-05-01,0.008328829445533335
AZN.L,2022-06-01,0.03256133200244255
BATS.L,2022-06-01,0.004984634883739612
BP.L,2022-06-01,-0.11184232562172632
DGE.L,2022-06-01,-0.04011368451371209
GSK.L,2022-06-01,0.01886740490731855
HSBA.L,2022-06-01,0.004866106631873033
LSEG.L,2022-06-01,0.03059965158526501
NG.L,2022-06-01,-0.10689976446113814
RIO.L,2022-06-01,-0.15660300017634246
SHEL.L,2022-06-01,-0.1076307997983431
ULVR.L,2022-06-01,-0.027566043320655126
VOD.L,2022-06-01,-0.030189637873384408
^FTSE,2022-06-01,-0.059352924369119424
AZN.L,2022-07-01,0.004065865395943988
BATS.L,2022-07-01,-0.08862607607722744
BP.L,2022-07-01,0.029686555346160794
DGE.L,2022-07-01,0.0949110772996955
GSK.L,2022-07-01,-0.029088169593656805
HSBA.L,2022-07-01,-0.04174800502314375
LSEG.L,2022-07-01,0.046841640140496944
NG.L,2022-07-01,0.07285106592076857
RIO.L,2022-07-01,0.0016259177216643812
SHEL.L,2022-07-01,0.020867906237496958
ULVR.L,2022-07-01,0.07317646169945875
VOD.L,2022-07-01,-0.04737007573737785
^FTSE,2022-07-01,0.0348291665043149
AZN.L,2022-08-01,-0.01854491480049188
BATS.L,2022-08-01,0.06927222575310905
BP.L,2022-08-01,0.09883602554318464
DGE.L,2022-08-01,-0.030748089222902092
GSK.L,2022-08-01,-0.22496961982277724
HSBA.L,2022-08-01,0.029115411621716537
LSEG.L,2022-08-01,0.012956956881261103
NG.L,2022-08-01,-0.048436803925146106
RIO.L,2022-08-01,-0.03122395188539752
SHEL.L,2022-08-01,0.04978547710690283
ULVR.L,2022-08-01,-0.019579980086165783
VOD.L,2022-08-01,-0.04330851395133937
^FTSE,2022-08-01,-0.0189295143546119
AZN.L,2022-09-01,-0.06802685152273771
BATS.L,2022-09-01,-0.06725046734267896
BP.L,2022-09-01,-0.019209309924390426
DGE.L,2022-09-01,0.008860718548900677
GSK.L,2022-09-01,-0.05483277071841831
HSBA.L,2022-09-01,-0.12363891430461542
LSEG.L,2022-09-01,-0.06028516026748418
NG.L,2022-09-01,-0.14660348613155022
RIO.L,2022-09-01,0.025862758382801054
SHEL.L,2022-09-01,-0.01917856210070751
ULVR.L,2022-09-01,0.011020427313919317
VOD.L,2022-09-01,-0.13451987321644773
^FTSE,2022-09-01,-0.05508521713428468
AZN.L,2022-10-01,0.030698350657204748
BATS.L,2022-10-01,0.06218214594222738
BP.L,2022-10-01,0.10240064643329432
DGE.L,2022-10-01,-0.053964873167702515
GSK.L,2022-10-01,0.0900189452777855
HSBA.L,2022-10-01,-0.04374197439869166
LSEG.L,2022-10-01,-0.00816117957214191
NG.L,2022-10-01,0.0185171921866774
RIO.L,2022-10-01,-0.07615246271453388
SHEL.L,2022-10-01,0.06776051414021025
ULVR.L,2022-10-01,0.0013848814910464233
VOD.L,2022-10-01,0.005129232579009741
^FTSE,2022-10-01,0.02869740735696572
AZN.L,2022-11-01,0.0852054132463407
BATS.L,2022-11-01,-0.012455310322080384
BP.L,2022-11-01,0.03632860968943934
DGE.L,2022-11-01,0.05672601361225336
GSK.L,2022-11-01,-0.01541712084483835
HSBA.L,2022-11-01,0.1305930010044443
LSEG.L,2022-11-01,0.08630628562921809
NG.L,2022-11-01,0.06753355030510041
RIO.L,2022-11-01,0.20781827980704776
SHEL.L,2022-11-01,0.016588581811543553
ULVR.L,2022-11-01,0.04185883435268893
VOD.L,2022-11-01,-0.1009709303925773
^FTSE,2022-11-01,0.06528267178097
AZN.L,2022-12-01,0.00464633859970983
BATS.L,2022-12-01,-0.03266187633811592
BP.L,2022-12-01,-0.04649116114473648
DGE.L,2022-12-01,-0.04237681828064504
GSK.L,2022-12-01,0.02165717158214824
HSBA.L,2022-12-01,0.011702825766453687
LSEG.L,2022-12-01,-0.14481839797911247
NG.L,2022-12-01,-0.01699916534637843
RIO.L,2022-12-01,0.03742868642930117
SHEL.L,2022-12-01,-0.04948587619168688
ULVR.L,2022-12-01,0.009127875193911459
VOD.L,2022-12-01,-0.08637809329112302
