symbol,date,adjusted
AZN.L,2015-01-02,4564.1474609375
AZN.L,2015-01-05,4567.6357421875
AZN.L,2015-01-06,4472.96337890625
AZN.L,2015-01-07,4463.9951171875
AZN.L,2015-01-08,4556.6728515625
AZN.L,2015-01-09,4571.12255859375
AZN.L,2015-01-12,4656.32763671875
AZN.L,2015-01-13,4700.673828125
AZN.L,2015-01-14,4663.80126953125
AZN.L,2015-01-15,4712.630859375
AZN.L,2015-01-16,4698.67822265625
AZN.L,2015-01-19,4708.64453125
AZN.L,2015-01-20,4691.7041015625
AZN.L,2015-01-21,4695.19189453125
AZN.L,2015-01-22,4673.2685546875
AZN.L,2015-01-23,4717.11572265625
AZN.L,2015-01-26,4683.73095703125
AZN.L,2015-01-27,4708.64453125
AZN.L,2015-01-28,4727.0810546875
AZN.L,2015-01-29,4745.0185546875
AZN.L,2015-01-30,4726.58349609375
AZN.L,2015-02-02,4665.79443359375
AZN.L,2015-02-03,4625.43359375
AZN.L,2015-02-04,4671.7734375
AZN.L,2015-02-05,4513.32421875
AZN.L,2015-02-06,4451.53955078125
AZN.L,2015-02-09,4451.0400390625
AZN.L,2015-02-10,4472.46435546875
AZN.L,2015-02-11,4475.45458984375
AZN.L,2015-02-12,4488.908203125
AZN.L,2015-02-13,4535.24853515625
AZN.L,2015-02-16,4453.033203125
AZN.L,2015-02-17,4536.74169921875
AZN.L,2015-02-18,4469.4755859375
AZN.L,2015-02-19,4413.40478515625
AZN.L,2015-02-20,4399.44921875
AZN.L,2015-02-23,4468.7265625
AZN.L,2015-02-24,4492.6513671875
AZN.L,2015-02-25,4487.16943359375
AZN.L,2015-02-26,4450.78564453125
AZN.L,2015-02-27,4455.27099609375
AZN.L,2015-03-02,4461.251953125
AZN.L,2015-03-03,4417.39208984375
AZN.L,2015-03-04,4409.41845703125
AZN.L,2015-03-05,4472.216796875
AZN.L,2015-03-06,4401.443359375
AZN.L,2015-03-09,4347.11669921875
AZN.L,2015-03-10,4258.400390625
AZN.L,2015-03-11,4290.79638671875
AZN.L,2015-03-12,4464.7412109375
AZN.L,2015-03-13,4542.4931640625
AZN.L,2015-03-16,4619.74560546875
AZN.L,2015-03-17,4625.22802734375
AZN.L,2015-03-18,4734.8779296875
AZN.L,2015-03-19,4770.265625
AZN.L,2015-03-20,4831.56982421875
AZN.L,2015-03-23,4824.59228515625
AZN.L,2015-03-24,4816.61767578125
AZN.L,2015-03-25,4746.34033203125
AZN.L,2015-03-26,4676.06494140625
AZN.L,2015-03-27,4671.08203125
AZN.L,2015-03-30,4711.453125
AZN.L,2015-03-31,4611.77294921875
AZN.L,2015-04-01,4625.72705078125
AZN.L,2015-04-02,4630.21240234375
AZN.L,2015-04-07,4692.0146484375
AZN.L,2015-04-08,4682.0458984375
AZN.L,2015-04-09,4749.33203125
AZN.L,2015-04-10,4737.86767578125
AZN.L,2015-04-13,4703.478515625
AZN.L,2015-04-14,4784.7197265625
AZN.L,2015-04-15,4842.03515625
AZN.L,2015-04-16,4813.12744140625
AZN.L,2015-04-17,4734.8779296875
AZN.L,2015-04-20,4787.70849609375
AZN.L,2015-04-21,4839.54296875
AZN.L,2015-04-22,4847.51953125
AZN.L,2015-04-23,4814.6240234375
AZN.L,2015-04-24,4734.37939453125
AZN.L,2015-04-27,4690.51904296875
AZN.L,2015-04-28,4533.521484375
AZN.L,2015-04-29,4443.30810546875
AZN.L,2015-04-30,4482.18603515625
AZN.L,2015-05-01,4447.29638671875
AZN.L,2015-05-05,4424.86767578125
AZN.L,2015-05-06,4399.44921875
AZN.L,2015-05-07,4392.96875
AZN.L,2015-05-08,4517.572265625
AZN.L,2015-05-11,4513.58447265625
AZN.L,2015-05-12,4385.9921875
AZN.L,2015-05-13,4376.02490234375
AZN.L,2015-05-14,4420.38232421875
AZN.L,2015-05-15,4353.59619140625
AZN.L,2015-05-18,4376.02490234375
AZN.L,2015-05-19,4389.4814453125
AZN.L,2015-05-20,4379.01513671875
AZN.L,2015-05-21,4410.91259765625
AZN.L,2015-05-22,4459.25830078125
AZN.L,2015-05-26,4359.5771484375
AZN.L,2015-05-27,4454.27392578125
AZN.L,2015-05-28,4477.7001953125
AZN.L,2015-05-29,4358.57958984375
AZN.L,2015-06-01,4352.599609375
AZN.L,2015-06-02,4343.12841796875
AZN.L,2015-06-03,4376.02490234375
AZN.L,2015-06-04,4323.19384765625
AZN.L,2015-06-05,4353.59619140625
AZN.L,2015-06-08,4319.2060546875
AZN.L,2015-06-09,4232.48193359375
AZN.L,2015-06-10,4267.37158203125
AZN.L,2015-06-11,4258.400390625
AZN.L,2015-06-12,4197.59423828125
AZN.L,2015-06-15,4135.79150390625
AZN.L,2015-06-16,4156.724609375
AZN.L,2015-06-17,4145.2607421875
AZN.L,2015-06-18,4179.65185546875
AZN.L,2015-06-19,4175.6640625
AZN.L,2015-06-22,4228.49462890625
AZN.L,2015-06-23,4259.89501953125
AZN.L,2015-06-24,4236.47021484375
AZN.L,2015-06-25,4169.68310546875
AZN.L,2015-06-26,4180.14990234375
AZN.L,2015-06-29,4083.45849609375
AZN.L,2015-06-30,4006.205078125
AZN.L,2015-07-01,4107.3828125
AZN.L,2015-07-02,4176.662109375
AZN.L,2015-07-03,4153.73388671875
AZN.L,2015-07-06,4135.79150390625
AZN.L,2015-07-07,4164.69873046875
AZN.L,2015-07-08,4181.146484375
AZN.L,2015-07-09,4208.5595703125
AZN.L,2015-07-10,4270.8603515625
AZN.L,2015-07-13,4317.21240234375
AZN.L,2015-07-14,4331.16796875
AZN.L,2015-07-15,4329.67333984375
AZN.L,2015-07-16,4322.6943359375
AZN.L,2015-07-17,4301.26318359375
AZN.L,2015-07-20,4333.65869140625
AZN.L,2015-07-21,4321.69873046875
AZN.L,2015-07-22,4267.37158203125
AZN.L,2015-07-23,4279.83203125
AZN.L,2015-07-24,4239.95849609375
AZN.L,2015-07-27,4177.16015625
AZN.L,2015-07-28,4156.724609375
AZN.L,2015-07-29,4177.6572265625
AZN.L,2015-07-30,4305.74951171875
AZN.L,2015-07-31,4306.24658203125
AZN.L,2015-08-03,4328.177734375
AZN.L,2015-08-04,4371.03955078125
AZN.L,2015-08-05,4410.41357421875
AZN.L,2015-08-06,4398.45361328125
AZN.L,2015-08-07,4306.74560546875
AZN.L,2015-08-10,4344.1259765625
AZN.L,2015-08-11,4327.1806640625
AZN.L,2015-08-12,4274.84716796875
AZN.L,2015-08-13,4260.46630859375
AZN.L,2015-08-14,4234.5458984375
AZN.L,2015-08-17,4264.95361328125
AZN.L,2015-08-18,4296.85498046875
AZN.L,2015-08-19,4227.06787109375
AZN.L,2015-08-20,4172.73486328125
AZN.L,2015-08-21,4041.635498046875
AZN.L,2015-08-24,3891.59521484375
AZN.L,2015-08-25,3957.891845703125
AZN.L,2015-08-26,3910.536376953125
AZN.L,2015-08-27,4071.544677734375
AZN.L,2015-08-28,4107.43408203125
AZN.L,2015-09-01,4021.19775390625
AZN.L,2015-09-02,4104.443359375
AZN.L,2015-09-03,4234.5458984375
AZN.L,2015-09-04,4168.74755859375
AZN.L,2015-09-07,4206.1328125
AZN.L,2015-09-08,4242.52099609375
AZN.L,2015-09-09,4254.9833984375
AZN.L,2015-09-10,4277.41455078125
AZN.L,2015-09-11,4272.43017578125
AZN.L,2015-09-14,4271.43310546875
AZN.L,2015-09-15,4314.79931640625
AZN.L,2015-09-16,4309.814453125
AZN.L,2015-09-17,4257.47607421875
AZN.L,2015-09-18,4356.671875
AZN.L,2015-09-21,4365.64453125
AZN.L,2015-09-22,4152.7958984375
AZN.L,2015-09-23,4211.1171875
AZN.L,2015-09-24,4193.171875
AZN.L,2015-09-25,4316.79345703125
AZN.L,2015-09-28,4167.2509765625
AZN.L,2015-09-29,4116.90478515625
AZN.L,2015-09-30,4168.74755859375
AZN.L,2015-10-01,4148.3095703125
AZN.L,2015-10-02,4155.2880859375
AZN.L,2015-10-05,4234.5458984375
AZN.L,2015-10-06,4188.1865234375
AZN.L,2015-10-07,4099.458984375
AZN.L,2015-10-08,4147.8115234375
AZN.L,2015-10-09,4196.66162109375
AZN.L,2015-10-12,4163.76123046875
AZN.L,2015-10-13,4125.38037109375
AZN.L,2015-10-14,4046.620361328125
AZN.L,2015-10-15,4108.4306640625
AZN.L,2015-10-16,4133.35498046875
AZN.L,2015-10-19,4143.82421875
AZN.L,2015-10-20,4012.225830078125
AZN.L,2015-10-21,3934.9619140625
AZN.L,2015-10-22,3998.766845703125
AZN.L,2015-10-23,4057.08837890625
AZN.L,2015-10-26,4079.021728515625
AZN.L,2015-10-27,4062.572021484375
AZN.L,2015-10-28,4166.75244140625
AZN.L,2015-10-29,4183.7021484375
AZN.L,2015-10-30,4137.841796875
AZN.L,2015-11-02,4143.32470703125
AZN.L,2015-11-03,4149.8046875
AZN.L,2015-11-04,4114.91259765625
AZN.L,2015-11-05,4234.04736328125
AZN.L,2015-11-06,4213.11083984375
AZN.L,2015-11-09,4145.81689453125
AZN.L,2015-11-10,4143.32470703125
AZN.L,2015-11-11,4189.18359375
AZN.L,2015-11-12,4062.572021484375
AZN.L,2015-11-13,4081.513916015625
AZN.L,2015-11-16,4245.013671875
AZN.L,2015-11-17,4383.58984375
AZN.L,2015-11-18,4395.552734375
AZN.L,2015-11-19,4414.99365234375
AZN.L,2015-11-20,4485.77685546875
AZN.L,2015-11-23,4472.3193359375
AZN.L,2015-11-24,4449.88623046875
AZN.L,2015-11-25,4486.275390625
AZN.L,2015-11-26,4506.21435546875
AZN.L,2015-11-27,4498.736328125
AZN.L,2015-11-30,4488.76806640625
AZN.L,2015-12-01,4501.72802734375
AZN.L,2015-12-02,4568.5234375
AZN.L,2015-12-03,4456.3671875
AZN.L,2015-12-04,4428.45263671875
AZN.L,2015-12-07,4469.82470703125
AZN.L,2015-12-08,4424.96337890625
AZN.L,2015-12-09,4390.568359375
AZN.L,2015-12-10,4366.142578125
AZN.L,2015-12-11,4316.79345703125
AZN.L,2015-12-14,4272.43017578125
AZN.L,2015-12-15,4377.6083984375
AZN.L,2015-12-16,4403.02978515625
AZN.L,2015-12-17,4420.47607421875
AZN.L,2015-12-18,4358.1669921875
AZN.L,2015-12-21,4350.19091796875
AZN.L,2015-12-22,4385.08447265625
AZN.L,2015-12-23,4499.23583984375
AZN.L,2015-12-24,4526.1533203125
AZN.L,2015-12-29,4613.38671875
AZN.L,2015-12-30,4601.9208984375
AZN.L,2015-12-31,4602.419921875
AZN.L,2016-01-04,4464.3427734375
AZN.L,2016-01-05,4548.0859375
AZN.L,2016-01-06,4508.7060546875
AZN.L,2016-01-07,4367.638671875
AZN.L,2016-01-08,4335.73583984375
AZN.L,2016-01-11,4242.52099609375
AZN.L,2016-01-12,4310.81298828125
AZN.L,2016-01-13,4383.091796875
AZN.L,2016-01-14,4309.814453125
AZN.L,2016-01-15,4217.099609375
AZN.L,2016-01-18,4197.65869140625
AZN.L,2016-01-19,4299.3466796875
AZN.L,2016-01-20,4222.5830078125
AZN.L,2016-01-21,4258.47265625
AZN.L,2016-01-22,4347.201171875
AZN.L,2016-01-25,4426.95654296875
AZN.L,2016-01-26,4402.033203125
AZN.L,2016-01-27,4459.3583984375
AZN.L,2016-01-28,4333.7421875
AZN.L,2016-01-29,4473.8134765625
AZN.L,2016-02-01,4490.263671875
AZN.L,2016-02-02,4485.27783203125
AZN.L,2016-02-03,4398.5439453125
AZN.L,2016-02-04,4130.3642578125
AZN.L,2016-02-05,4096.96533203125
AZN.L,2016-02-08,3894.08740234375
AZN.L,2016-02-09,3902.56103515625
AZN.L,2016-02-10,3996.7734375
AZN.L,2016-02-11,3978.827880859375
AZN.L,2016-02-12,4034.158447265625
AZN.L,2016-02-15,4138.33984375
AZN.L,2016-02-16,4171.2392578125
AZN.L,2016-02-17,4266.44677734375
AZN.L,2016-02-18,4118.16650390625
AZN.L,2016-02-19,4061.821044921875
AZN.L,2016-02-22,4131.62939453125
AZN.L,2016-02-23,4119.1630859375
AZN.L,2016-02-24,4075.28466796875
AZN.L,2016-02-25,4187.47509765625
AZN.L,2016-02-26,4192.96044921875
AZN.L,2016-02-29,4095.727783203125
AZN.L,2016-03-01,4081.766845703125
AZN.L,2016-03-02,4061.821044921875
AZN.L,2016-03-03,3989.021484375
AZN.L,2016-03-04,4009.963623046875
AZN.L,2016-03-07,4005.476318359375
AZN.L,2016-03-08,4043.371826171875
AZN.L,2016-03-09,4064.81298828125
AZN.L,2016-03-10,4007.470947265625
AZN.L,2016-03-11,4032.40283203125
AZN.L,2016-03-14,4040.87890625
AZN.L,2016-03-15,4010.96044921875
AZN.L,2016-03-16,3994.007568359375
AZN.L,2016-03-17,3935.668701171875
AZN.L,2016-03-18,3879.323486328125
AZN.L,2016-03-21,3890.791748046875
AZN.L,2016-03-22,3904.254638671875
AZN.L,2016-03-23,3941.153076171875
AZN.L,2016-03-24,3896.276611328125
AZN.L,2016-03-29,3903.755859375
AZN.L,2016-03-30,3904.754150390625
AZN.L,2016-03-31,3891.7890625
AZN.L,2016-04-01,3921.706298828125
AZN.L,2016-04-04,3960.1015625
AZN.L,2016-04-05,3940.15576171875
AZN.L,2016-04-06,4116.171875
AZN.L,2016-04-07,4156.06201171875
AZN.L,2016-04-08,4135.119140625
AZN.L,2016-04-11,4053.84326171875
AZN.L,2016-04-12,4045.864990234375
AZN.L,2016-04-13,4088.2490234375
AZN.L,2016-04-14,4129.63525390625
AZN.L,2016-04-15,4135.119140625
AZN.L,2016-04-18,4156.560546875
AZN.L,2016-04-19,4148.58251953125
AZN.L,2016-04-20,4129.63525390625
AZN.L,2016-04-21,4146.58837890625
AZN.L,2016-04-22,4105.20166015625
AZN.L,2016-04-25,4072.79150390625
AZN.L,2016-04-26,3988.0244140625
AZN.L,2016-04-27,3985.53125
AZN.L,2016-04-28,3948.6328125
AZN.L,2016-04-29,3917.219482421875
AZN.L,2016-05-03,3900.764404296875
AZN.L,2016-05-04,3821.981689453125
AZN.L,2016-05-05,3799.044189453125
AZN.L,2016-05-06,3788.074951171875
AZN.L,2016-05-09,3933.673828125
AZN.L,2016-05-10,3917.219482421875
AZN.L,2016-05-11,3921.706298828125
AZN.L,2016-05-12,3869.350830078125
AZN.L,2016-05-13,3929.186279296875
AZN.L,2016-05-16,3904.254638671875
AZN.L,2016-05-17,3919.712646484375
AZN.L,2016-05-18,3889.794677734375
AZN.L,2016-05-19,3801.53759765625
AZN.L,2016-05-20,3883.811279296875
AZN.L,2016-05-23,3889.794677734375
AZN.L,2016-05-24,3947.635498046875
AZN.L,2016-05-25,4003.481689453125
AZN.L,2016-05-26,4000.48974609375
AZN.L,2016-05-27,4011.459716796875
AZN.L,2016-05-31,4016.945068359375
AZN.L,2016-06-01,4004.47900390625
AZN.L,2016-06-02,4030.906494140625
AZN.L,2016-06-03,4027.914794921875
AZN.L,2016-06-06,4056.33642578125
AZN.L,2016-06-07,4042.873046875
AZN.L,2016-06-08,4021.431884765625
AZN.L,2016-06-09,3942.150634765625
AZN.L,2016-06-10,3841.42822265625
AZN.L,2016-06-13,3814.501708984375
AZN.L,2016-06-14,3763.64208984375
AZN.L,2016-06-15,3801.53759765625
AZN.L,2016-06-16,3800.540771484375
AZN.L,2016-06-17,3782.589599609375
AZN.L,2016-06-20,3837.43798828125
AZN.L,2016-06-21,3861.871337890625
AZN.L,2016-06-22,3876.33203125
AZN.L,2016-06-23,3887.80029296875
AZN.L,2016-06-24,4020.434814453125
AZN.L,2016-06-27,4114.67578125
AZN.L,2016-06-28,4261.7705078125
AZN.L,2016-06-29,4368.4775390625
AZN.L,2016-06-30,4454.740234375
AZN.L,2016-07-01,4490.14306640625
AZN.L,2016-07-04,4461.72021484375
AZN.L,2016-07-05,4542
AZN.L,2016-07-06,4540.00439453125
AZN.L,2016-07-07,4580.8935546875
AZN.L,2016-07-08,4561.44677734375
AZN.L,2016-07-11,4543.4951171875
AZN.L,2016-07-12,4463.71484375
AZN.L,2016-07-13,4486.65234375
AZN.L,2016-07-14,4457.232421875
AZN.L,2016-07-15,4489.64404296875
AZN.L,2016-07-18,4514.57568359375
AZN.L,2016-07-19,4521.056640625
AZN.L,2016-07-20,4566.431640625
AZN.L,2016-07-21,4511.08447265625
AZN.L,2016-07-22,4599.84033203125
AZN.L,2016-07-25,4640.728515625
AZN.L,2016-07-26,4625.7685546875
AZN.L,2016-07-27,4677.12744140625
AZN.L,2016-07-28,5013.20263671875
AZN.L,2016-07-29,5034.14453125
AZN.L,2016-08-01,5052.09619140625
AZN.L,2016-08-02,4988.271484375
AZN.L,2016-08-03,5002.23291015625
AZN.L,2016-08-04,5138.8564453125
AZN.L,2016-08-05,5205.673828125
AZN.L,2016-08-08,5175.755859375
AZN.L,2016-08-09,5162.791015625
AZN.L,2016-08-10,5145.8359375
AZN.L,2016-08-11,5147.52001953125
AZN.L,2016-08-12,5091.66748046875
AZN.L,2016-08-15,5130.56591796875
AZN.L,2016-08-16,5083.6865234375
AZN.L,2016-08-17,5055.76025390625
AZN.L,2016-08-18,5032.81982421875
AZN.L,2016-08-19,5044.7900390625
AZN.L,2016-08-22,5077.70263671875
AZN.L,2016-08-23,5048.779296875
AZN.L,2016-08-24,5066.732421875
AZN.L,2016-08-25,4997.91259765625
AZN.L,2016-08-26,4942.05859375
AZN.L,2016-08-30,4988.93603515625
AZN.L,2016-08-31,4896.17919921875
AZN.L,2016-09-01,4808.408203125
AZN.L,2016-09-02,4925.6015625
AZN.L,2016-09-05,4890.19482421875
AZN.L,2016-09-06,4853.29052734375
AZN.L,2016-09-07,4864.26220703125
AZN.L,2016-09-08,4853.7900390625
AZN.L,2016-09-09,4806.41455078125
AZN.L,2016-09-12,4845.31201171875
AZN.L,2016-09-13,4854.28857421875
AZN.L,2016-09-14,4939.06494140625
AZN.L,2016-09-15,4980.9560546875
AZN.L,2016-09-16,5081.693359375
AZN.L,2016-09-19,5065.734375
AZN.L,2016-09-20,5098.64794921875
AZN.L,2016-09-21,5052.76904296875
AZN.L,2016-09-22,5143.53076171875
AZN.L,2016-09-23,5156.49560546875
AZN.L,2016-09-26,5085.681640625
AZN.L,2016-09-27,5044.7900390625
AZN.L,2016-09-28,5108.62158203125
AZN.L,2016-09-29,5012.87353515625
AZN.L,2016-09-30,4990.9306640625
AZN.L,2016-10-03,5027.833984375
AZN.L,2016-10-04,5011.87548828125
AZN.L,2016-10-05,5028.83056640625
AZN.L,2016-10-06,5012.87353515625
AZN.L,2016-10-07,5072.71630859375
AZN.L,2016-10-10,5082.6904296875
AZN.L,2016-10-11,5037.80810546875
AZN.L,2016-10-12,4945.54931640625
AZN.L,2016-10-13,4937.57080078125
AZN.L,2016-10-14,4934.0791015625
AZN.L,2016-10-17,4961.50830078125
AZN.L,2016-10-18,4988.93603515625
AZN.L,2016-10-19,4927.5966796875
AZN.L,2016-10-20,4964.49951171875
AZN.L,2016-10-21,4939.06494140625
AZN.L,2016-10-24,4838.33056640625
AZN.L,2016-10-25,4798.93359375
AZN.L,2016-10-26,4764.52392578125
AZN.L,2016-10-27,4602.44775390625
AZN.L,2016-10-28,4604.94189453125
AZN.L,2016-10-31,4576.0166015625
AZN.L,2016-11-01,4500.21435546875
AZN.L,2016-11-02,4513.68212890625
AZN.L,2016-11-03,4422.9169921875
AZN.L,2016-11-04,4356.591796875
AZN.L,2016-11-07,4418.92822265625
AZN.L,2016-11-08,4438.87646484375
AZN.L,2016-11-09,4563.5498046875
AZN.L,2016-11-10,4392.99560546875
AZN.L,2016-11-11,4314.701171875
AZN.L,2016-11-14,4354.09912109375
AZN.L,2016-11-15,4350.1083984375
AZN.L,2016-11-16,4342.12939453125
AZN.L,2016-11-17,4328.666015625
AZN.L,2016-11-18,4312.2080078125
AZN.L,2016-11-21,4314.20263671875
AZN.L,2016-11-22,4194.5166015625
AZN.L,2016-11-23,4157.1142578125
AZN.L,2016-11-24,4199.00439453125
AZN.L,2016-11-25,4290.26611328125
AZN.L,2016-11-28,4237.40283203125
AZN.L,2016-11-29,4234.90966796875
AZN.L,2016-11-30,4138.662109375
AZN.L,2016-12-01,4069.34375
AZN.L,2016-12-02,4044.40966796875
AZN.L,2016-12-05,4022.965576171875
AZN.L,2016-12-06,4026.954833984375
AZN.L,2016-12-07,3996.534423828125
AZN.L,2016-12-08,4105.24951171875
AZN.L,2016-12-09,4268.8212890625
AZN.L,2016-12-12,4195.0146484375
AZN.L,2016-12-13,4304.72705078125
AZN.L,2016-12-14,4293.75634765625
AZN.L,2016-12-15,4388.5087890625
AZN.L,2016-12-16,4389.50537109375
AZN.L,2016-12-19,4292.2587890625
AZN.L,2016-12-20,4320.18701171875
AZN.L,2016-12-21,4301.236328125
AZN.L,2016-12-22,4331.15771484375
AZN.L,2016-12-23,4395.48876953125
AZN.L,2016-12-28,4405.46435546875
AZN.L,2016-12-29,4415.4375
AZN.L,2016-12-30,4425.91015625
AZN.L,2017-01-03,4427.40625
AZN.L,2017-01-04,4464.80810546875
AZN.L,2017-01-05,4538.1171875
AZN.L,2017-01-06,4538.615234375
AZN.L,2017-01-09,4595.46630859375
AZN.L,2017-01-10,4647.8291015625
AZN.L,2017-01-11,4565.04638671875
AZN.L,2017-01-12,4543.60302734375
AZN.L,2017-01-13,4596.9619140625
AZN.L,2017-01-16,4563.5498046875
AZN.L,2017-01-17,4518.66748046875
AZN.L,2017-01-18,4568.5380859375
AZN.L,2017-01-19,4456.8291015625
AZN.L,2017-01-20,4307.22021484375
AZN.L,2017-01-23,4244.384765625
AZN.L,2017-01-24,4203.99072265625
AZN.L,2017-01-25,4251.36669921875
AZN.L,2017-01-26,4286.7744140625
AZN.L,2017-01-27,4227.92919921875
AZN.L,2017-01-30,4249.373046875
AZN.L,2017-01-31,4183.04443359375
AZN.L,2017-02-01,4235.90771484375
AZN.L,2017-02-02,4261.34130859375
AZN.L,2017-02-03,4346.6171875
AZN.L,2017-02-06,4376.04150390625
AZN.L,2017-02-07,4437.8779296875
AZN.L,2017-02-08,4472.7880859375
AZN.L,2017-02-09,4563.05078125
AZN.L,2017-02-10,4614.41650390625
AZN.L,2017-02-13,4638.35400390625
AZN.L,2017-02-14,4613.91748046875
AZN.L,2017-02-15,4671.7666015625
AZN.L,2017-02-16,4514.1298828125
AZN.L,2017-02-17,4584.46923828125
AZN.L,2017-02-20,4559.525390625
AZN.L,2017-02-21,4551.544921875
AZN.L,2017-02-22,4545.55859375
AZN.L,2017-02-23,4589.95556640625
AZN.L,2017-02-24,4598.43603515625
AZN.L,2017-02-27,4597.9375
AZN.L,2017-02-28,4633.357421875
AZN.L,2017-03-01,4665.78125
AZN.L,2017-03-02,4736.1220703125
AZN.L,2017-03-03,4769.5439453125
AZN.L,2017-03-06,4751.08642578125
AZN.L,2017-03-07,4705.69189453125
AZN.L,2017-03-08,4744.599609375
AZN.L,2017-03-09,4753.5810546875
AZN.L,2017-03-10,4748.5927734375
AZN.L,2017-03-13,4803.96484375
AZN.L,2017-03-14,4843.37353515625
AZN.L,2017-03-15,4838.88427734375
AZN.L,2017-03-16,4854.84814453125
AZN.L,2017-03-17,4885.77685546875
AZN.L,2017-03-20,4888.7705078125
AZN.L,2017-03-21,4815.4384765625
AZN.L,2017-03-22,4841.37890625
AZN.L,2017-03-23,4948.1337890625
AZN.L,2017-03-24,4917.2041015625
AZN.L,2017-03-27,4963.10009765625
AZN.L,2017-03-28,4948.6328125
AZN.L,2017-03-29,4943.14501953125
AZN.L,2017-03-30,4915.70849609375
AZN.L,2017-03-31,4901.24169921875
AZN.L,2017-04-03,4898.7470703125
AZN.L,2017-04-04,4943.64501953125
AZN.L,2017-04-05,4846.36767578125
AZN.L,2017-04-06,4784.01171875
AZN.L,2017-04-07,4782.51318359375
AZN.L,2017-04-10,4727.1416015625
AZN.L,2017-04-11,4734.12548828125
AZN.L,2017-04-12,4723.64990234375
AZN.L,2017-04-13,4732.12890625
AZN.L,2017-04-18,4575.98779296875
AZN.L,2017-04-19,4582.97265625
AZN.L,2017-04-20,4583.96923828125
AZN.L,2017-04-21,4555.53515625
AZN.L,2017-04-24,4651.814453125
AZN.L,2017-04-25,4677.25537109375
AZN.L,2017-04-26,4675.7578125
AZN.L,2017-04-27,4687.23291015625
AZN.L,2017-04-28,4626.87158203125
AZN.L,2017-05-02,4645.3291015625
AZN.L,2017-05-03,4652.81103515625
AZN.L,2017-05-04,4638.3447265625
AZN.L,2017-05-05,4594.94482421875
AZN.L,2017-05-08,4594.94482421875
AZN.L,2017-05-09,4699.70361328125
AZN.L,2017-05-10,4701.69970703125
AZN.L,2017-05-11,4736.62060546875
AZN.L,2017-05-12,5164.13720703125
AZN.L,2017-05-15,5182.095703125
AZN.L,2017-05-16,5235.97265625
AZN.L,2017-05-17,5242.9560546875
AZN.L,2017-05-18,5128.220703125
AZN.L,2017-05-19,5107.267578125
AZN.L,2017-05-22,5118.2421875
AZN.L,2017-05-23,5129.2177734375
AZN.L,2017-05-24,5173.11669921875
AZN.L,2017-05-25,5197.0615234375
AZN.L,2017-05-26,5215.0205078125
AZN.L,2017-05-30,5203.0478515625
AZN.L,2017-05-31,5222.0048828125
AZN.L,2017-06-01,5315.7890625
AZN.L,2017-06-02,5351.7060546875
AZN.L,2017-06-05,5330.7548828125
AZN.L,2017-06-06,5342.72705078125
AZN.L,2017-06-07,5289.84814453125
AZN.L,2017-06-08,5297.8291015625
AZN.L,2017-06-09,5324.7685546875
AZN.L,2017-06-12,5272.8876953125
AZN.L,2017-06-13,5248.943359375
AZN.L,2017-06-14,5288.85107421875
AZN.L,2017-06-15,5270.8916015625
AZN.L,2017-06-16,5271.89111328125
AZN.L,2017-06-19,5331.751953125
AZN.L,2017-06-20,5403.5869140625
AZN.L,2017-06-21,5387.62451171875
AZN.L,2017-06-22,5495.3759765625
AZN.L,2017-06-23,5388.62158203125
AZN.L,2017-06-26,5424.826171875
AZN.L,2017-06-27,5351.73681640625
AZN.L,2017-06-28,5227.9912109375
AZN.L,2017-06-29,5158.15087890625
AZN.L,2017-06-30,5123.2314453125
AZN.L,2017-07-03,5151.16796875
AZN.L,2017-07-04,5099.28759765625
AZN.L,2017-07-05,5170.12353515625
AZN.L,2017-07-06,5093.30029296875
AZN.L,2017-07-07,5118.2421875
AZN.L,2017-07-10,5118.2421875
AZN.L,2017-07-11,5118.2421875
AZN.L,2017-07-12,5180.1015625
AZN.L,2017-07-13,5001.51123046875
AZN.L,2017-07-14,4987.04345703125
AZN.L,2017-07-17,5028.4482421875
AZN.L,2017-07-18,5057.3818359375
AZN.L,2017-07-19,5058.3798828125
AZN.L,2017-07-20,5111.2587890625
AZN.L,2017-07-21,5140.19189453125
AZN.L,2017-07-24,5077.33642578125
AZN.L,2017-07-25,5075.34130859375
AZN.L,2017-07-26,5101.28173828125
AZN.L,2017-07-27,4315.08740234375
AZN.L,2017-07-28,4471.2294921875
AZN.L,2017-07-31,4558.52880859375
AZN.L,2017-08-01,4479.708984375
AZN.L,2017-08-02,4489.68701171875
AZN.L,2017-08-03,4551.544921875
AZN.L,2017-08-04,4523.60888671875
AZN.L,2017-08-07,4520.11669921875
AZN.L,2017-08-08,4553.5400390625
AZN.L,2017-08-09,4495.67333984375
AZN.L,2017-08-10,4417.03076171875
AZN.L,2017-08-11,4374.6220703125
AZN.L,2017-08-14,4400.5654296875
AZN.L,2017-08-15,4446.96728515625
AZN.L,2017-08-16,4457.943359375
AZN.L,2017-08-17,4471.4140625
AZN.L,2017-08-18,4437.4873046875
AZN.L,2017-08-21,4408.5478515625
AZN.L,2017-08-22,4424.5146484375
AZN.L,2017-08-23,4485.38427734375
AZN.L,2017-08-24,4529.7890625
AZN.L,2017-08-25,4488.876953125
AZN.L,2017-08-29,4481.89208984375
AZN.L,2017-08-30,4443.47412109375
AZN.L,2017-08-31,4531.28515625
